MethodID, MethodName, RequirementID, RequirementName, ClassID, ClassName, Gold, Subject, OwnerClassT, OwnerClassN, OwnerClassE, #callermethods, callers, #callermethodsT, #callermethodsN, #callermethodsE, #callerclasses, #callerclassesT, #callerclassesN, #callerclassesE, #calleemethods, callees, #calleemethodsT, #calleemethodsN, #calleemethodsE, #calleeclasses, #calleeclassesT, #calleeclassesN, #calleeclassesE, OwnerClassPrediction, MajorityClassLevelCallers, MajorityClassLevelCallees, MajorityMethodLevelCallers, MajorityMethodLevelCallees,AtLeast1NPredictionClassLevelCallers, AtLeast1NPredictionClassLevelCallees, AtLeast1NPredictionMethodLevelCallers, AtLeast1NPredictionMethodLevelCallees, AtLeast1TPredictionClassLevelCallers, AtLeast1TPredictionClassLevelCallees, AtLeast1TPredictionMethodLevelCallers, AtLeast1TPredictionMethodLevelCallees,AllNClassLevelCallers, AllNClassLevelCallees, AllNMethodLevelCallers, AllNMethodLevelCallees,AllTClassLevelCallers, AllTClassLevelCallees, AllTMethodLevelCallers, AllTMethodLevelCallees, OnlyInParsedCallers, OnlyInExecutedCallers, BothParsedAndExecutedCallers, OnlyInParsedCallees, OnlyInExecutedCallees, BothParsedAndExecutedCallees #parameters, parameters, # Parameter T, # Parameter N, # Parameter EMajorityParameter ,AtLeast1NParameterPredictionAtLeast1TParameterPrediction, AllNParameterPrediction, AllTParameterPrediction
174,de.java_chess.javaChess.engine.ChessEngineImpl.isFixedTime,6,R5,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,1,169: methodname=getStatusDisplayString()]-,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,1,0,0,0,0,0,0,,null,null,null,null,null
174,de.java_chess.javaChess.engine.ChessEngineImpl.isFixedTime,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,169: methodname=getStatusDisplayString()]-,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,1,0,0,0,0,0,0,,null,null,null,null,null
174,de.java_chess.javaChess.engine.ChessEngineImpl.isFixedTime,7,R6,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,1,169: methodname=getStatusDisplayString()]-,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,1,0,0,0,0,0,0,,null,null,null,null,null
174,de.java_chess.javaChess.engine.ChessEngineImpl.isFixedTime,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,169: methodname=getStatusDisplayString()]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,0,,null,null,null,null,null
174,de.java_chess.javaChess.engine.ChessEngineImpl.isFixedTime,8,R7,23,de.java_chess.javaChess.engine.ChessEngine,N,N,0,1,0,1,169: methodname=getStatusDisplayString()]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,1,R0,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,2,R1,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,0,3,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,3,R2,23,de.java_chess.javaChess.engine.ChessEngine,N,N,0,1,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,0,3,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,4,R3,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,5,R4,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,6,R5,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,7,R6,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,3,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,0,3,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,0,0,0,,null,null,null,null,null
175,de.java_chess.javaChess.engine.ChessEngineImpl.isSearchStop,8,R7,23,de.java_chess.javaChess.engine.ChessEngine,N,N,0,1,0,3,180: methodname=run()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,0,3,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,1,R0,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,2,R1,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,3,R2,23,de.java_chess.javaChess.engine.ChessEngine,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,4,R3,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,5,R4,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,6,R5,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,7,R6,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
176,de.java_chess.javaChess.engine.ChessEngineImpl.isWhite,8,R7,23,de.java_chess.javaChess.engine.ChessEngine,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,,null,null,null,null,null
177,de.java_chess.javaChess.engine.ChessEngineImpl.minimaxAlphaBeta,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,2,0,0,1,1,0,0,16,238: methodname=pushEntry(de.java_chess.javaChess.engine.hashtable.PlyHashtableEntry)]-565: methodname=isCapture]-65: methodname=getBoardAfterPly(de.java_chess.javaChess.ply.Ply)]-416: methodname=isCapture()]-163: methodname=getHashtable()]-172: methodname=increaseAnalyzedBoards]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-168: methodname=getSearchDepth]-172: methodname=increaseAnalyzedBoards()]-9: methodname=getGame()]-168: methodname=getSearchDepth()]-175: methodname=isSearchStop()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-369: methodname=undoLastPly()]-154: methodname=analyzeBoard(de.java_chess.javaChess.board.Board)]-154: methodname=analyzeBoard]-,14,1,1,7,5,1,1,null,T,null,T,null,N,null,N,null,T,T,T,T,null,null,null,null,null,T,null,T,2,0,0,9,4,0,2,Parameter [parameterName=Ply lastPly/ ParameterType=[classid=74/ classname=de.java_chess.javaChess.ply.Ply]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-Parameter [parameterName=Board board/ ParameterType=[classid=13/ classname=de.java_chess.javaChess.board.Board]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-,null,null,null,null,null
177,de.java_chess.javaChess.engine.ChessEngineImpl.minimaxAlphaBeta,1,R0,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,2,177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,2,0,0,1,1,0,0,16,238: methodname=pushEntry(de.java_chess.javaChess.engine.hashtable.PlyHashtableEntry)]-565: methodname=isCapture]-65: methodname=getBoardAfterPly(de.java_chess.javaChess.ply.Ply)]-416: methodname=isCapture()]-163: methodname=getHashtable()]-172: methodname=increaseAnalyzedBoards]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-168: methodname=getSearchDepth]-172: methodname=increaseAnalyzedBoards()]-9: methodname=getGame()]-168: methodname=getSearchDepth()]-175: methodname=isSearchStop()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-369: methodname=undoLastPly()]-154: methodname=analyzeBoard(de.java_chess.javaChess.board.Board)]-154: methodname=analyzeBoard]-,14,1,1,7,5,1,1,null,T,null,T,null,N,null,N,null,T,T,T,T,null,null,null,null,null,T,null,T,2,0,0,9,4,0,2,Parameter [parameterName=Ply lastPly/ ParameterType=[classid=74/ classname=de.java_chess.javaChess.ply.Ply]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-Parameter [parameterName=Board board/ ParameterType=[classid=13/ classname=de.java_chess.javaChess.board.Board]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-,null,null,null,null,null
177,de.java_chess.javaChess.engine.ChessEngineImpl.minimaxAlphaBeta,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,2,0,0,1,1,0,0,16,238: methodname=pushEntry(de.java_chess.javaChess.engine.hashtable.PlyHashtableEntry)]-565: methodname=isCapture]-65: methodname=getBoardAfterPly(de.java_chess.javaChess.ply.Ply)]-416: methodname=isCapture()]-163: methodname=getHashtable()]-172: methodname=increaseAnalyzedBoards]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-168: methodname=getSearchDepth]-172: methodname=increaseAnalyzedBoards()]-9: methodname=getGame()]-168: methodname=getSearchDepth()]-175: methodname=isSearchStop()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-369: methodname=undoLastPly()]-154: methodname=analyzeBoard(de.java_chess.javaChess.board.Board)]-154: methodname=analyzeBoard]-,10,5,1,7,2,4,1,null,N,null,T,null,N,null,N,null,T,T,T,T,null,null,null,null,null,T,null,T,2,0,0,9,4,0,2,Parameter [parameterName=Ply lastPly/ ParameterType=[classid=74/ classname=de.java_chess.javaChess.ply.Ply]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-Parameter [parameterName=Board board/ ParameterType=[classid=13/ classname=de.java_chess.javaChess.board.Board]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-,null,null,null,null,null
177,de.java_chess.javaChess.engine.ChessEngineImpl.minimaxAlphaBeta,2,R1,23,de.java_chess.javaChess.engine.ChessEngine,T,T,1,0,0,2,177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,2,0,0,1,1,0,0,16,238: methodname=pushEntry(de.java_chess.javaChess.engine.hashtable.PlyHashtableEntry)]-565: methodname=isCapture]-65: methodname=getBoardAfterPly(de.java_chess.javaChess.ply.Ply)]-416: methodname=isCapture()]-163: methodname=getHashtable()]-172: methodname=increaseAnalyzedBoards]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-168: methodname=getSearchDepth]-172: methodname=increaseAnalyzedBoards()]-9: methodname=getGame()]-168: methodname=getSearchDepth()]-175: methodname=isSearchStop()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-369: methodname=undoLastPly()]-154: methodname=analyzeBoard(de.java_chess.javaChess.board.Board)]-154: methodname=analyzeBoard]-,10,5,1,7,2,4,1,null,N,null,T,null,N,null,N,null,T,T,T,T,null,null,null,null,null,T,null,T,2,0,0,9,4,0,2,Parameter [parameterName=Ply lastPly/ ParameterType=[classid=74/ classname=de.java_chess.javaChess.ply.Ply]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-Parameter [parameterName=Board board/ ParameterType=[classid=13/ classname=de.java_chess.javaChess.board.Board]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-,null,null,null,null,null
177,de.java_chess.javaChess.engine.ChessEngineImpl.minimaxAlphaBeta,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,2,177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-195: methodname=startMinimaxAlphaBeta(boolean)]-,0,2,0,1,0,1,0,16,238: methodname=pushEntry(de.java_chess.javaChess.engine.hashtable.PlyHashtableEntry)]-565: methodname=isCapture]-65: methodname=getBoardAfterPly(de.java_chess.javaChess.ply.Ply)]-416: methodname=isCapture()]-163: methodname=getHashtable()]-172: methodname=increaseAnalyzedBoards]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-168: methodname=getSearchDepth]-172: methodname=increaseAnalyzedBoards()]-9: methodname=getGame()]-168: methodname=getSearchDepth()]-175: methodname=isSearchStop()]-177: methodname=minimaxAlphaBeta(de.java_chess.javaChess.ply.Ply/de.java_chess.javaChess.board.Board/boolean/int/short/short)]-369: methodname=undoLastPly()]-154: methodname=analyzeBoard(de.java_chess.javaChess.board.Board)]-154: methodname=analyzeBoard]-,0,15,1,7,0,6,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,0,0,9,4,0,2,Parameter [parameterName=Ply lastPly/ ParameterType=[classid=74/ classname=de.java_chess.javaChess.ply.Ply]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-Parameter [parameterName=Board board/ ParameterType=[classid=13/ classname=de.java_chess.javaChess.board.Board]/ OwnerClass=[classid=24/ classname=de.java_chess.javaChess.engine.ChessEngineImpl]/ isReturn=0]-,null,null,null,null,null
